"","quarter","down","yards_to_go","play_type","offensive_formation","offensive_personnel","defenders_in_box","pass_rushers","defensive_personnel","dropback_type","absolute_yardline","play_result","score_diff","side","time_remaining","close_game","penalty","dbs","epa_bi","pass_result"
"10476","3","3",20,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",49,43,21,"other",29.1666666666667,"0","0",5,"1","C"
"10477","3","3",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,5,"3 DL, 3 LB, 5 DB","TRADITIONAL",98,8,21,"own",27.1333333333333,"0","0",5,"1","C"
"10478","3","1",4,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",7,4,"3 DL, 3 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",106,0,21,"own",26.4833333333333,"0","0",5,"0","I"
"10479","3","3",8,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",102,8,21,"own",25.65,"0","0",5,"1","C"
"10480","3","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","DESIGNED_ROLLOUT_LEFT",81,1,28,"other",25.4333333333333,"0","0",5,"0","C"
"10481","4","2",9,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",40,0,28,"other",25,"0","0",5,"0","I"
"10482","4","3",9,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",40,0,28,"other",24.9666666666667,"0","0",5,"0","I"
"10483","4","3",1,"play_type_sack","SINGLEBACK","1 RB, 1 TE, 3 WR",6,5,"2 DL, 4 LB, 5 DB","TRADITIONAL",61,-8,28,"other",23.35,"0","0",5,"0","S"
"10484","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",45,6,28,"other",21.9166666666667,"0","0",5,"0","C"
"10485","4","2",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,3,"4 DL, 2 LB, 5 DB","TRADITIONAL",51,5,28,"other",21.6666666666667,"0","0",5,"1","C"
"10486","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",56,11,28,"other",21.3,"0","0",5,"1","C"
"10487","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",67,0,28,"own",20.9,"0","0",5,"0","I"
"10488","4","2",5,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",72,1,28,"own",20.8333333333333,"0","0",5,"0","C"
"10489","4","3",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB","TRADITIONAL",73,0,28,"own",20.4,"0","0",5,"0","IN"
"10490","4","3",9,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",63,0,28,"other",18.9666666666667,"0","0",5,"0","I"
"10491","4","2",8,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",32,0,28,"other",18.35,"0","0",5,"0","I"
"10492","4","3",8,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",32,0,28,"other",18.2833333333333,"0","0",5,"0","I"
"10493","4","3",6,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",7,5,"2 DL, 4 LB, 5 DB","DESIGNED_ROLLOUT_LEFT",23,0,28,"own",12.8833333333333,"0","0",5,"0","I"
"10494","4","2",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",46,5,31,"other",12.2,"0","0",5,"0","C"
"10495","4","4",5,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",48,0,31,"other",11.9166666666667,"0","0",5,"0","I"
"10496","1","1",10,"play_type_pass","SHOTGUN","2 RB, 1 TE, 2 WR",7,4,"4 DL, 2 LB, 5 DB","SCRAMBLE_ROLLOUT_LEFT",70,24,0,"own",69.8166666666667,"0","0",5,"1","C"
"10497","1","1",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",8,6,"4 DL, 2 LB, 5 DB","TRADITIONAL",106,0,0,"own",67.1666666666667,"0","0",5,"0","I"
"10498","1","3",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,3,"4 DL, 2 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",106,4,0,"own",66.6,"0","0",5,"1","C"
"10499","1","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",85,-3,7,"other",66.4833333333333,"0","0",5,"0","C"
"10500","1","2",13,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",88,0,7,"other",65.8833333333333,"0","0",5,"0","I"
"10501","1","3",13,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"1 DL, 5 LB, 5 DB","TRADITIONAL",88,44,7,"other",65.8166666666667,"0","0",5,"1","C"
"10502","1","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",44,0,7,"own",65.2666666666667,"0","0",5,"0","I"
"10503","1","2",10,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",7,3,"2 DL, 4 LB, 5 DB","TRADITIONAL",44,0,7,"own",65.1833333333333,"0","0",5,"0","C"
"10504","1","3",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,6,"1 DL, 5 LB, 5 DB","TRADITIONAL",44,0,7,"own",64.45,"0","0",5,"0","I"
"10505","1","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,3,"4 DL, 2 LB, 5 DB","DESIGNED_ROLLOUT_LEFT",60,0,4,"own",63.4833333333333,"0","0",5,"0","I"
"10506","1","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,3,"4 DL, 2 LB, 5 DB","TRADITIONAL",71,16,4,"own",63.0166666666667,"0","1",5,"0","C"
"10507","1","1",15,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",8,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",66,16,4,"own",62.7666666666667,"0","0",5,"1","C"
"10508","1","1",10,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",8,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",82,0,4,"own",62.3333333333333,"0","0",5,"0","I"
"10509","1","2",15,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",87,23,4,"own",61.0833333333333,"0","1",5,"1","C"
"10510","1","1",10,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",4,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",86,0,11,"other",60.8166666666667,"0","0",5,"0","I"
"10511","1","3",8,"play_type_sack","SHOTGUN","1 RB, 0 TE, 4 WR",6,5,"1 DL, 5 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",84,-11,11,"other",60.0666666666667,"0","0",5,"0","S"
"10512","1","1",10,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,6,"4 DL, 2 LB, 5 DB","TRADITIONAL",61,29,11,"own",59.1833333333333,"0","0",5,"1","C"
"10513","1","3",5,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,6,"4 DL, 2 LB, 5 DB","TRADITIONAL",95,0,11,"own",57.7166666666667,"0","0",5,"0","I"
"10514","1","1",10,"play_type_pass","I_FORM","1 RB, 1 TE, 3 WR",8,4,"3 DL, 4 LB, 4 DB","TRADITIONAL",85,29,14,"other",57.5833333333333,"0","0",4,"1","C"
"10515","1","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",44,14,14,"own",55.8333333333333,"0","0",5,"1","C"
"10516","2","2",7,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",5,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",93,5,14,"own",55,"0","0",5,"0","C"
"10517","2","4",2,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",8,0,"2 DL, 4 LB, 5 DB","TRADITIONAL",98,11,14,"own",53.9833333333333,"0","0",5,"1","C"
"10518","2","2",5,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",80,0,7,"other",52.2833333333333,"0","0",5,"0","I"
"10519","2","3",5,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",80,3,7,"other",52.2,"0","0",5,"0","C"
"10520","2","1",10,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB","SCRAMBLE",40,30,7,"other",51.4166666666667,"0","0",5,"1","C"
"10521","2","2",9,"play_type_pass","SINGLEBACK","6 OL, 1 RB, 1 TE, 2 WR",7,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",71,0,7,"own",50.0833333333333,"0","0",5,"0","I"
"10522","2","3",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"1 DL, 5 LB, 5 DB","TRADITIONAL",76,0,7,"own",49.55,"0","0",5,"0","I"
"10523","2","3",13,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB","TRADITIONAL",55,0,7,"own",47.2166666666667,"0","0",6,"0","C"
"10524","2","2",6,"play_type_pass","I_FORM","2 RB, 1 TE, 2 WR",7,5,"3 DL, 4 LB, 4 DB","TRADITIONAL",23,0,7,"other",45.8333333333333,"0","0",4,"0","I"
"10525","2","3",6,"play_type_pass","SHOTGUN","2 RB, 0 TE, 3 WR",6,5,"1 DL, 5 LB, 5 DB","TRADITIONAL",23,0,7,"other",45.75,"0","0",5,"0","I"
"10526","2","1",10,"play_type_sack","SINGLEBACK","1 RB, 2 TE, 2 WR",8,6,"4 DL, 3 LB, 4 DB","SCRAMBLE",47,-7,7,"own",45.4333333333333,"0","0",4,"0","S"
"10527","2","3",14,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"3 DL, 2 LB, 6 DB","TRADITIONAL",51,20,7,"own",44,"0","0",6,"1","C"
"10528","2","2",14,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",35,12,7,"own",42.4333333333333,"0","0",5,"1","C"
"10529","2","3",2,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",23,11,7,"own",42,"0","0",5,"1","C"
"10530","2","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"1 DL, 5 LB, 5 DB","TRADITIONAL",35,0,14,"other",41.15,"0","0",5,"0","I"
"10531","2","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"1 DL, 5 LB, 5 DB","TRADITIONAL",35,0,14,"other",41.0166666666667,"0","0",5,"0","I"
"10532","2","3",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",4,4,"1 DL, 5 LB, 5 DB","TRADITIONAL",35,11,14,"other",40.9,"0","0",5,"1","C"
"10533","2","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"1 DL, 5 LB, 5 DB","TRADITIONAL",46,11,14,"other",40.5166666666667,"0","0",5,"1","C"
"10534","2","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",57,10,14,"other",40.35,"0","0",5,"1","C"
"10535","2","1",10,"play_type_pass","","1 RB, 1 TE, 3 WR",7,0,"2 DL, 4 LB, 5 DB","UNKNOWN",67,0,14,"own",40.1166666666667,"0","0",5,"0","I"
"10536","2","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",3,2,"1 DL, 3 LB, 7 DB","TRADITIONAL",67,0,14,"own",40.1,"0","0",7,"0","I"
"10537","2","3",10,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",3,5,"1 DL, 3 LB, 7 DB","SCRAMBLE",67,-7,14,"own",40.0333333333333,"0","0",7,"1","S"
"10538","3","2",9,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",74,0,14,"other",39.1833333333333,"0","0",5,"0","I"
"10539","3","3",9,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",7,5,"1 DL, 5 LB, 5 DB","SCRAMBLE",74,-5,14,"other",39.1,"0","0",5,"0","S"
"10540","3","3",5,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,6,"3 DL, 2 LB, 6 DB","TRADITIONAL",47,0,14,"other",37.0666666666667,"0","0",6,"0","I"
"10541","3","1",10,"play_type_pass","I_FORM","2 RB, 1 TE, 2 WR",7,4,"3 DL, 4 LB, 4 DB","TRADITIONAL",94,8,14,"other",36.8166666666667,"0","0",4,"1","C"
"10542","3","1",10,"play_type_pass","I_FORM","2 RB, 1 TE, 2 WR",8,6,"3 DL, 4 LB, 4 DB","TRADITIONAL",80,0,14,"other",35.6666666666667,"0","0",4,"0","I"
"10543","3","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",80,0,14,"other",35.5666666666667,"0","0",5,"0","I"
"10544","3","3",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"1 DL, 5 LB, 5 DB","TRADITIONAL",80,23,14,"other",35.4833333333333,"0","0",5,"1","C"
"10545","3","1",10,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",57,0,14,"own",35.1166666666667,"0","0",5,"0","I"
"10546","3","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",57,6,14,"own",35,"0","0",5,"0","C"
"10547","3","3",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,5,"1 DL, 5 LB, 5 DB","TRADITIONAL",51,0,14,"own",34.3,"0","0",5,"0","I"
"10548","3","1",10,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",6,4,"4 DL, 3 LB, 4 DB","SCRAMBLE_ROLLOUT_RIGHT",19,8,14,"other",34.1,"0","0",4,"1","C"
"10549","3","2",8,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",35,26,14,"other",32.4,"0","0",5,"1","C"
"10550","3","1",20,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",6,3,"4 DL, 2 LB, 5 DB","TRADITIONAL",51,27,14,"other",31.5166666666667,"0","0",5,"1","C"
"10551","3","2",11,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,6,"4 DL, 2 LB, 5 DB","TRADITIONAL",97,0,14,"own",29.5,"0","0",5,"0","I"
"10552","3","3",11,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,3,"3 DL, 2 LB, 6 DB","SCRAMBLE_ROLLOUT_RIGHT",97,0,14,"own",29.4333333333333,"0","0",6,"0","I"
"10553","3","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",85,6,17,"other",29.25,"0","0",5,"0","C"
"10554","3","2",4,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",79,6,17,"other",28.85,"0","0",5,"1","C"
"10555","3","2",15,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",78,11,17,"other",27.95,"0","0",5,"0","C"
"10556","3","3",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"1 DL, 5 LB, 5 DB","TRADITIONAL",67,0,17,"other",27.25,"0","0",5,"0","I"
"10557","3","3",5,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,5,"3 DL, 2 LB, 6 DB","TRADITIONAL",35,8,17,"other",25.5833333333333,"0","1",6,"1","C"
"10558","4","2",9,"play_type_pass","PISTOL","1 RB, 2 TE, 2 WR",9,7,"4 DL, 3 LB, 4 DB","TRADITIONAL",76,7,17,"other",25,"0","0",4,"0","C"
"10559","4","3",2,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",7,6,"4 DL, 3 LB, 4 DB","TRADITIONAL",69,-7,17,"other",24.3166666666667,"0","0",4,"0","S"
"10560","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",35,17,17,"other",23.5333333333333,"0","0",5,"1","C"
"10561","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"2 DL, 4 LB, 5 DB","TRADITIONAL",52,6,17,"other",23.1666666666667,"0","0",5,"0","C"
"10562","4","2",4,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",5,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",58,6,17,"other",22.7833333333333,"0","0",5,"1","C"
"10563","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",64,0,17,"own",22.4,"0","0",5,"0","I"
"10564","4","2",10,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",5,4,"1 DL, 5 LB, 5 DB","TRADITIONAL",64,3,17,"own",22.3166666666667,"0","0",5,"0","C"
"10565","4","3",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,3,"1 DL, 5 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",67,6,17,"own",21.6833333333333,"0","0",5,"0","C"
"10566","4","4",6,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,3,"1 DL, 5 LB, 5 DB","TRADITIONAL",68,0,17,"own",20.8833333333333,"0","0",5,"0","I"
"10567","4","1",10,"play_type_pass","EMPTY","1 RB, 2 TE, 2 WR",8,5,"4 DL, 3 LB, 4 DB","DESIGNED_ROLLOUT_LEFT",68,21,17,"other",20.8,"0","0",4,"1","C"
"10568","4","3",12,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,2,"1 DL, 5 LB, 5 DB","TRADITIONAL",27,7,24,"other",15.65,"0","0",5,"0","C"
"10569","1","1",10,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",35,12,0,"other",70,"0","0",5,"1","C"
"10570","1","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"2 DL, 4 LB, 5 DB","TRADITIONAL",59,15,0,"other",67.6666666666667,"0","0",5,"1","C"
"10571","1","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,2,"2 DL, 4 LB, 5 DB","TRADITIONAL",74,14,0,"own",67.0666666666667,"0","0",5,"1","C"
"10572","1","2",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",91,0,0,"own",65.7333333333333,"0","0",5,"0","IN"
"10573","1","1",10,"play_type_pass","SINGLEBACK","1 RB, 3 TE, 1 WR",7,4,"4 DL, 3 LB, 4 DB","SCRAMBLE_ROLLOUT_RIGHT",78,-1,0,"other",65.5,"0","0",4,"0","C"
"10574","1","3",5,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",73,0,0,"other",64.1,"0","0",6,"0","I"
"10575","1","1",10,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",7,5,"3 DL, 4 LB, 4 DB","TRADITIONAL",25,16,0,"other",63.8166666666667,"0","0",4,"1","C"
"10576","1","3",3,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",48,24,0,"other",61.9833333333333,"0","0",5,"1","C"
"10577","1","2",15,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",67,-4,0,"own",60.3666666666667,"0","0",5,"0","C"
"10578","1","1",10,"play_type_pass","SINGLEBACK","1 RB, 3 TE, 1 WR",7,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",76,24,0,"other",58.0166666666667,"0","0",4,"1","C"
"10579","1","2",11,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",37,0,0,"own",56,"0","0",5,"0","I"
"10580","1","3",16,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",42,7,0,"own",55.9333333333333,"0","0",6,"0","C"
"10581","2","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",60,5,3,"own",54.3666666666667,"0","0",5,"0","C"
"10582","2","2",5,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,2,"2 DL, 4 LB, 5 DB","TRADITIONAL",55,0,3,"own",53.65,"0","0",5,"0","I"
"10583","2","1",10,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",7,5,"3 DL, 4 LB, 4 DB","TRADITIONAL",50,0,3,"own",52.85,"0","0",4,"0","I"
"10584","2","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,3,"2 DL, 4 LB, 5 DB","TRADITIONAL",50,12,3,"own",52.75,"0","0",5,"1","C"
"10585","2","1",20,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",48,6,3,"own",51.6333333333333,"0","0",5,"1","C"
"10586","2","2",14,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",42,14,3,"own",50.9833333333333,"0","0",5,"1","C"
"10587","2","3",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",22,0,3,"own",48.6666666666667,"0","0",5,"0","I"
"10588","2","2",12,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",5,5,"4 DL, 1 LB, 6 DB","TRADITIONAL",28,2,3,"other",47.8333333333333,"0","0",6,"0","C"
"10589","2","3",15,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",25,11,3,"other",46.6666666666667,"0","0",6,"0","C"
"10590","2","3",8,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"2 DL, 3 LB, 6 DB","SCRAMBLE",86,24,3,"other",44.7333333333333,"0","0",6,"1","C"
"10591","2","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,1,"2 DL, 4 LB, 5 DB","TRADITIONAL",62,16,3,"other",44.1166666666667,"0","0",5,"1","C"
"10592","2","1",10,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",46,24,3,"own",43.4666666666667,"0","0",5,"1","C"
"10593","2","1",10,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",22,-3,3,"own",42.6833333333333,"0","1",5,"0","S"
"10594","2","2",13,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,3,"2 DL, 4 LB, 5 DB","TRADITIONAL",25,0,3,"own",42.25,"0","0",5,"0","I"
"10595","2","3",13,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,3,"2 DL, 4 LB, 5 DB","TRADITIONAL",25,0,3,"own",42.2,"0","0",5,"0","I"
"10596","2","1",10,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",35,40,0,"other",42.05,"0","1",6,"0","C"
"10597","2","1",18,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",27,10,0,"other",41.9,"0","0",6,"1","C"
"10598","2","2",8,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",37,12,0,"other",41.55,"0","0",6,"1","C"
"10599","2","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",49,0,0,"other",41.45,"0","0",6,"0","I"
"10600","2","2",10,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",4,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",49,15,0,"other",41.3666666666667,"0","0",6,"1","C"
"10601","2","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"4 DL, 1 LB, 6 DB","TRADITIONAL",64,9,0,"own",41.05,"0","0",6,"1","C"
"10602","2","2",1,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",73,6,0,"own",40.95,"0","0",6,"1","C"
"10603","2","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",79,0,0,"own",40.9,"0","0",6,"0","I"
"10604","2","2",10,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",4,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",79,6,0,"own",40.8333333333333,"0","0",6,"0","C"
"10605","2","3",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",85,0,0,"own",40.4666666666667,"0","0",6,"0","I"
"10606","2","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",4,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",85,11,3,"other",40.3333333333333,"0","0",5,"1","C"
"10607","2","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",4,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",74,17,3,"other",40.2333333333333,"0","0",5,"1","C"
"10608","2","1",10,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",4,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",57,8,3,"own",40.1333333333333,"0","0",5,"0","C"
